"Permission","Code","Manifest"
"android.permission.CHANGE_WIMAX_STATE","0","1"
"android.permission.ACCESS_FINE_LOCATION","0","1"
"com.android.launcher.permission.UNINSTALL_SHORTCUT","0","1"
"com.android.voicemail.permission.ADD_VOICEMAIL","0","1"
"android.permission.USE_FINGERPRINT","0","1"
"com.apusapps.launcher.permission.READ_SETTINGS","0","1"
"com.android.launcher.permission.INSTALL_SHORTCUT","0","1"
"android.permission.USE_SIP","0","1"
"com.android.launcher.permission.READ_SETTINGS","0","1"
"android.permission.CHANGE_CONFIGURATION","0","1"
"com.huawei.android.launcher.permission.CHANGE_BADGE","0","1"
"com.google.android.providers.talk.permission.WRITE_ONLY","0","1"
"cn.nubia.launcher.permission.READ_SETTINGS","0","1"
"com.android.launcher3.permission.READ_SETTINGS","0","1"
"android.permission.WRITE_SYNC_SETTINGS","0","1"
"android.permission.RESTART_PACKAGES","0","1"
"android.permission.READ_NETWORK_USAGE_HISTORY","0","1"
"android.permission.ACCOUNT_MANAGER","0","1"
"android.permission.READ_INSTALL_SESSIONS","0","1"
"com.lenovo.launcher.permission.READ_SETTINGS","0","1"
"android.permission.ACCESS_MOCK_LOCATION","0","1"
"com.samsung.android.launcher.permission.WRITE_SETTINGS","0","1"
"android.permission.TRANSMIT_IR","0","1"
"android.permission.ACCESS_WIMAX_STATE","0","1"
"android.permission.WRITE_USER_DICTIONARY","0","1"
"android.permission.READ_CALENDAR","0","1"
"android.permission.MEDIA_CONTENT_CONTROL","0","1"
"android.permission.ACCEPT_HANDOVER","0","1"
"android.permission.INSTALL_PACKAGES","0","1"
"android.permission.WRITE_MEDIA_STORAGE","0","1"
"com.android.browser.permission.READ_HISTORY_BOOKMARKS","0","1"
"android.permission.REQUEST_PASSWORD_COMPLEXITY","0","1"
"com.google.android.apps.nexuslauncher.permission.WRITE_SETTINGS","0","1"
"com.android.launcher2.permission.READ_SETTINGS","0","1"
"android.permission.CALL_COMPANION_APP","0","1"
"com.google.android.apps.nexuslauncher.permission.READ_SETTINGS","0","1"
"android.permission.WRITE_PROFILE","0","1"
"android.permission.SUBSCRIBED_FEEDS_WRITE","0","1"
"com.google.android.c2dm.permission.RECEIVE","0","1"
"android.permission.WRITE_APN_SETTINGS","0","1"
"android.permission.CLEAR_APP_CACHE","0","1"
"android.permission.WRITE_SOCIAL_STREAM","0","1"
"android.permission.CHANGE_WIFI_MULTICAST_STATE","0","1"
"android.permission.MOUNT_UNMOUNT_FILESYSTEMS","0","1"
"android.permission.RECORD_AUDIO","0","1"
"android.permission.REQUEST_COMPANION_RUN_IN_BACKGROUND","0","1"
"android.permission.ACTIVITY_RECOGNITION","0","1"
"android.permission.USE_FULL_SCREEN_INTENT","0","1"
"android.permission.READ_SOCIAL_STREAM","0","1"
"com.google.android.gms.permission.AD_ID","0","1"
"android.permission.CALL_PHONE","0","1"
"android.permission.FLASHLIGHT","0","1"
"android.permission.ACCESS_MEDIA_LOCATION","0","1"
"android.permission.EXPAND_STATUS_BAR","0","1"
"com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY","0","1"
"android.permission.SYSTEM_ALERT_WINDOW","0","1"
"com.google.android.gms.permission.BIND_NETWORK_TASK_SERVICE","0","1"
"android.permission.CLEAR_APP_USER_DATA","0","1"
"android.permission.WRITE_EXTERNAL_STORAGE","0","1"
"com.anddoes.launcher.permission.READ_SETTINGS","0","1"
"com.huawei.android.launcher.permission.WRITE_SETTINGS","0","1"
"android.permission.PERSISTENT_ACTIVITY","0","1"
"com.sec.android.provider.badge.permission.READ","0","1"
"android.permission.MANAGE_OWN_CALLS","0","1"
"android.permission.WRITE_CONTACTS","0","1"
"android.permission.BATTERY_STATS","0","1"
"android.permission.DELETE_PACKAGES","0","1"
"com.google.android.providers.gsf.permission.READ_GSERVICES","0","1"
"android.permission.QUERY_ALL_PACKAGES","0","1"
"com.parallel.space.lite.ipc.LocalBroadcastPermission","0","1"
"com.google.android.providers.talk.permission.READ_ONLY","0","1"
"com.google.android.launcher.permission.READ_SETTINGS","0","1"
"com.lbe.parallel_intl.provider_init","0","1"
"android.permission.ANSWER_PHONE_CALLS","0","1"
"com.samsung.android.launcher.permission.READ_SETTINGS","0","1"
"com.motorola.launcher3.permission.WRITE_SETTINGS","0","1"
"android.permission.BIND_APPWIDGET","0","1"
"com.lbe.parallel_intl.arm64bit_permission","0","1"
"android.permission.USE_CREDENTIALS","0","1"
"android.permission.USE_BIOMETRIC","0","1"
"com.android.email.partnerprovider.PARTNER_PROVIDER","0","1"
"android.permission.CHANGE_NETWORK_STATE","0","1"
"com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE","0","1"
"com.huawei.android.launcher.permission.READ_SETTINGS","0","1"
"android.permission.CAMERA","0","1"
"android.permission.READ_EXTERNAL_STORAGE","0","1"
"android.permission.ACCESS_LOCATION_EXTRA_COMMANDS","0","1"
"com.android.launcher.permission.WRITE_SETTINGS","0","1"
