"Permission","Code","Manifest"
"com.tsf.shell.permission.READ_SETTINGS","0","1"
"android.permission.SET_WALLPAPER","0","1"
"android.permission.READ_OWNER_DATA","0","1"
"com.mx.launcher.permission.READ_SETTINGS","0","1"
"com.huawei.launcher2.permission.WRITE_SETTINGS","0","1"
"com.oppo.launcher.permission.READ_SETTINGS","0","1"
"com.google.android.gms.permission.ACTIVITY_RECOGNITION","0","1"
"android.permission.READ_CONTACTS","0","1"
"com.teslacoilsw.launcher.permission.READ_SETTINGS","0","1"
"com.sec.android.permission.LAUNCH_PERSONAL_PAGE_SERVICE","0","1"
"com.htc.launcher.permission.READ_SETTINGS","0","1"
"android.permission.AUTHENTICATE_ACCOUNTS","0","1"
"android.permission.READ_CELL_BROADCASTS","0","1"
"android.permission.FOREGROUND_SERVICE","0","1"
"android.permission.BLUETOOTH_ADMIN","0","1"
"android.permission.BODY_SENSORS","0","1"
"android.permission.NFC","0","1"
"android.permission.RECEIVE_BOOT_COMPLETED","0","1"
"com.android.vending.CHECK_LICENSE","0","1"
"com.app.hider.master.dual.app.lite.helper64.permission","0","1"
"com.mx.launcher.permission.WRITE_SETTINGS","0","1"
"com.android.mylauncher.permission.WRITE_SETTINGS","0","1"
"android.permission.CHANGE_WIMAX_STATE","0","1"
"com.android.launcher.permission.UNINSTALL_SHORTCUT","0","1"
"com.android.voicemail.permission.ADD_VOICEMAIL","0","1"
"com.sec.android.permission.VOIP_INTERFACE","0","1"
"android.permission.USE_FINGERPRINT","0","1"
"org.adw.launcher.permission.READ_SETTINGS","0","1"
"com.apusapps.launcher.permission.READ_SETTINGS","0","1"
"com.android.launcher.permission.INSTALL_SHORTCUT","0","1"
"android.permission.USE_SIP","0","1"
"com.android.launcher.permission.READ_SETTINGS","0","1"
"com.fede.launcher.permission.READ_SETTINGS","0","1"
"com.samsung.svoice.sync.WRITE_DATABASE","0","1"
"com.fede.launcher.permission.WRITE_SETTINGS","0","1"
"telecom.mdesk.permission.WRITE_SETTINGS","0","1"
"com.huawei.android.launcher.permission.CHANGE_BADGE","0","1"
"com.google.android.providers.talk.permission.WRITE_ONLY","0","1"
"cn.nubia.launcher.permission.READ_SETTINGS","0","1"
"com.android.launcher3.permission.READ_SETTINGS","0","1"
"com.sec.android.app.twlauncher.settings.WRITE_SETTINGS","0","1"
"com.actionlauncher.playstore.permission.WRITE_SETTINGS","0","1"
"sec.android.permission.READ_MSG_PREF","0","1"
"com.samsung.android.scloud.backup.lib.read","0","1"
"android.permission.WRITE_SYNC_SETTINGS","0","1"
"android.permission.KILL_BACKGROUND_PROCESSES","0","1"
"android.permission.RESTART_PACKAGES","0","1"
"dianxin.permission.ACCESS_LAUNCHER_DATA","0","1"
"android.permission.ACCOUNT_MANAGER","0","1"
"android.permission.READ_INSTALL_SESSIONS","0","1"
"android.permission.WRITE_CLIPS","0","1"
"com.android.mylauncher.permission.READ_SETTINGS","0","1"
"com.lenovo.launcher.permission.READ_SETTINGS","0","1"
"android.permission.TRANSMIT_IR","0","1"
"android.permission.ACCESS_WIMAX_STATE","0","1"
"android.permission.WRITE_USER_DICTIONARY","0","1"
"com.google.android.launcher.permission.WRITE_SETTINGS","0","1"
"android.permission.READ_CALENDAR","0","1"
"android.permission.WRITE_MEDIA_STORAGE","0","1"
"com.sec.android.app.twlauncher.settings.READ_SETTINGS","0","1"
"com.android.browser.permission.READ_HISTORY_BOOKMARKS","0","1"
"com.samsung.android.providers.context.permission.WRITE_RECORD_AUDIO","0","1"
"org.adwfreak.launcher.permission.WRITE_SETTINGS","0","1"
"com.android.launcher2.permission.READ_SETTINGS","0","1"
"android.permission.GET_INTENT_SENDER_INTENT","0","1"
"com.lge.launcher.permission.WRITE_SETTINGS","0","1"
"com.samsung.svoice.sync.READ_DATABASE","0","1"
"android.permission.WRITE_PROFILE","0","1"
"com.lenovo.launcher.permission.WRITE_SETTINGS","0","1"
"android.permission.SUBSCRIBED_FEEDS_WRITE","0","1"
"com.oppo.launcher.permission.WRITE_SETTINGS","0","1"
"android.permission.GET_CLIPS","0","1"
"com.google.android.c2dm.permission.RECEIVE","0","1"
"net.qihoo.launcher.permission.WRITE_SETTINGS","0","1"
"android.permission.WRITE_APN_SETTINGS","0","1"
"android.permission.WRITE_SOCIAL_STREAM","0","1"
"com.tencent.qqlauncher.permission.READ_SETTINGS","0","1"
"android.permission.CHANGE_WIFI_MULTICAST_STATE","0","1"
"android.permission.RECORD_AUDIO","0","1"
"android.permission.NETWORK","0","1"
"android.permission.REQUEST_INSTALL_PACKAGES","0","1"
"android.permission.BROADCAST_STICKY","0","1"
"android.permission.READ_SYNC_STATS","0","1"
"com.teslacoilsw.launcher.permission.WRITE_SETTINGS","0","1"
"com.samsung.android.scloud.backup.lib.write","0","1"
"com.huawei.launcher3.permission.READ_SETTINGS","0","1"
"org.adw.launcher_donut.permission.WRITE_SETTINGS","0","1"
"android.permission.USE_FULL_SCREEN_INTENT","0","1"
"android.permission.READ_SOCIAL_STREAM","0","1"
"com.sec.android.settings.permission.SOFT_RESET","0","1"
"com.android.launcher2.permission.WRITE_SETTINGS","0","1"
"android.permission.CALL_PHONE","0","1"
"android.permission.FLASHLIGHT","0","1"
"android.permission.GET_ACCOUNTS","0","1"
"cn.org.ifaa.permission.USE_IFAA_MANAGER","0","1"
"com.samsung.svoice.sync.ACCESS_SERVICE","0","1"
"android.permission.EXPAND_STATUS_BAR","0","1"
"com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY","0","1"
"android.permission.SYSTEM_ALERT_WINDOW","0","1"
"android.permission.WRITE_EXTERNAL_STORAGE","0","1"
"com.huawei.launcher3.permission.WRITE_SETTINGS","0","1"
"com.anddoes.launcher.permission.READ_SETTINGS","0","1"
"com.huawei.android.launcher.permission.WRITE_SETTINGS","0","1"
"com.tsf.shell.permission.WRITE_SETTINGS","0","1"
"com.sec.android.provider.badge.permission.READ","0","1"
"android.permission.PERSISTENT_ACTIVITY","0","1"
"android.permission.WRITE_CONTACTS","0","1"
"android.permission.BATTERY_STATS","0","1"
"com.ebproductions.android.launcher.permission.READ_SETTINGS","0","1"
"com.google.android.providers.gsf.permission.READ_GSERVICES","0","1"
"com.bbk.launcher2.permission.WRITE_SETTINGS","0","1"
"android.permission.QUERY_ALL_PACKAGES","0","1"
"com.tencent.qqlauncher.permission.WRITE_SETTINGS","0","1"
"com.sec.android.app.voicenote.Controller","0","1"
"com.google.android.providers.talk.permission.READ_ONLY","0","1"
"com.google.android.launcher.permission.READ_SETTINGS","0","1"
"net.qihoo.launcher.permission.READ_SETTINGS","0","1"
"com.android.launcher3.permission.WRITE_SETTINGS","0","1"
"org.adw.launcher.permission.WRITE_SETTINGS","0","1"
"android.permission.USE_CREDENTIALS","0","1"
"android.permission.CHANGE_NETWORK_STATE","0","1"
"com.apusapps.launcher.permission.WRITE_SETTINGS","0","1"
"com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE","0","1"
"com.anddoes.launcher.permission.WRITE_SETTINGS","0","1"
"com.huawei.android.launcher.permission.READ_SETTINGS","0","1"
"android.permission.CAMERA","0","1"
"android.permission.MODIFY_AUDIO_SETTINGS","0","1"
"cn.nubia.launcher.permission.WRITE_SETTINGS","0","1"
"android.permission.READ_EXTERNAL_STORAGE","0","1"
"telecom.mdesk.permission.READ_SETTINGS","0","1"
"android.permission.ACCESS_LOCATION_EXTRA_COMMANDS","0","1"
"com.android.launcher.permission.WRITE_SETTINGS","0","1"
"com.qihoo360.launcher.permission.READ_SETTINGS","0","1"
