"Permission","Code","Manifest"
"com.android.mylauncher.permission.READ_SETTINGS","0","1"
"com.samsung.android.launcher.permission.WRITE_SETTINGS","0","1"
"com.epic.launcher.tw.permission.READ_SETTINGS","0","1"
"com.zui.launcher.permission.READ_SETTINGS","0","1"
"com.gau.go.launcherex.permission.READ_SETTINGS","0","1"
"shareit.lite.permission.MIPUSH_RECEIVE","0","1"
"com.meizu.flyme.launcher.permission.READ_SETTINGS","0","1"
"com.google.android.launcher.permission.WRITE_SETTINGS","0","1"
"android.permission.READ_CALENDAR","0","1"
"com.lge.launcher3.permission.WRITE_SETTINGS","0","1"
"android.permission.WRITE_MEDIA_STORAGE","0","1"
"com.zte.mobile.ZteLauncher3D.permission.WRITE_SETTINGS","0","1"
"com.sec.android.app.twlauncher.settings.READ_SETTINGS","0","1"
"com.lollipop.launcher.permission.READ_SETTINGS","0","1"
"org.adwfreak.launcher.permission.WRITE_SETTINGS","0","1"
"com.gionee.amisystem.permission.WRITE_SETTINGS","0","1"
"com.android.launcher2.permission.READ_SETTINGS","0","1"
"com.lge.launcher.permission.WRITE_SETTINGS","0","1"
"com.tul.aviate.permission.WRITE_SETTINGS","0","1"
"com.oppo.launcher.permission.WRITE_SETTINGS","0","1"
"com.google.android.c2dm.permission.RECEIVE","0","1"
"net.qihoo.launcher.permission.WRITE_SETTINGS","0","1"
"android.permission.CLEAR_APP_CACHE","0","1"
"com.tencent.qqlauncher.permission.READ_SETTINGS","0","1"
"com.modaco.android.launchergb.permission.READ_SETTINGS","0","1"
"shareit.lite.permission.JPUSH_MESSAGE","0","1"
"com.miui.mihome2.permission.READ_SETTINGS","0","1"
"android.permission.MOUNT_UNMOUNT_FILESYSTEMS","0","1"
"android.permission.RECORD_AUDIO","0","1"
"shareit.lite.permission.C2D_MESSAGE","0","1"
"com.android.lewalauncher.permission.WRITE_SETTINGS","0","1"
"com.slim.slimlauncher.permission.READ_SETTINGS","0","1"
"android.permission.MANAGE_EXTERNAL_STORAGE","0","1"
"android.permission.REQUEST_INSTALL_PACKAGES","0","1"
"com.majeur.launcher.permission.UPDATE_BADGE","0","1"
"com.sec.android.app.launcher.permission.READ_SETTINGS","0","1"
"com.teslacoilsw.launcher.permission.WRITE_SETTINGS","0","1"
"com.tct.launcher.permission.WRITE_SETTINGS","0","1"
"com.huawei.launcher3.permission.READ_SETTINGS","0","1"
"org.adw.launcher_donut.permission.WRITE_SETTINGS","0","1"
"android.permission.USE_FULL_SCREEN_INTENT","0","1"
"com.zte.mifavor.launcher.permission.WRITE_SETTINGS","0","1"
"android.permission.BLUETOOTH_CONNECT","0","1"
"com.baoruan.launcher2.permission.WRITE_SETTINGS","0","1"
"me.everything.badger.permission.BADGE_COUNT_WRITE","0","1"
"com.android.launcher2.permission.WRITE_SETTINGS","0","1"
"android.permission.EXPAND_STATUS_BAR","0","1"
"com.tct.launcher.permission.READ_SETTINGS","0","1"
"com.lo.launcher.permission.READ_SETTINGS","0","1"
"android.permission.SYSTEM_ALERT_WINDOW","0","1"
"com.fineos.launcher.permission.WRITE_SETTINGS","0","1"
"android.permission.WRITE_EXTERNAL_STORAGE","0","1"
"com.lollipop.launcher.permission.WRITE_SETTINGS","0","1"
"com.huawei.launcher3.permission.WRITE_SETTINGS","0","1"
"com.meizu.flyme.launcher.permission.WRITE_SETTINGS","0","1"
"android.permission.BLUETOOTH_ADVERTISE","0","1"
"com.anddoes.launcher.permission.READ_SETTINGS","0","1"
"com.huawei.android.launcher.permission.WRITE_SETTINGS","0","1"
"com.asus.launcher.permission.WRITE_SETTINGS","0","1"
"com.lge.launcher3.permission.READ_SETTINGS","0","1"
"com.tsf.shell.permission.WRITE_SETTINGS","0","1"
"com.sec.android.provider.badge.permission.READ","0","1"
"com.gau.go.launcherex.permission.WRITE_SETTINGS","0","1"
"android.permission.DELETE_PACKAGES","0","1"
"com.ebproductions.android.launcher.permission.READ_SETTINGS","0","1"
"com.l.launcher.permission.READ_SETTINGS","0","1"
"com.bbk.launcher2.permission.WRITE_SETTINGS","0","1"
"com.fineos.launcher.permission.READ_SETTINGS","0","1"
"android.permission.QUERY_ALL_PACKAGES","0","1"
"com.tencent.qqlauncher.permission.WRITE_SETTINGS","0","1"
"com.google.android.launcher.permission.READ_SETTINGS","0","1"
"net.qihoo.launcher.permission.READ_SETTINGS","0","1"
"com.zte.mobile.ZteLauncher3D.permission.READ_SETTINGS","0","1"
"com.samsung.android.launcher.permission.READ_SETTINGS","0","1"
"com.motorola.launcher3.permission.WRITE_SETTINGS","0","1"
"com.android.launcher3.permission.WRITE_SETTINGS","0","1"
"org.adw.launcher.permission.WRITE_SETTINGS","0","1"
"com.htc.launcher.permission.UPDATE_SHORTCUT","0","1"
"android.permission.CHANGE_NETWORK_STATE","0","1"
"com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE","0","1"
"com.anddoes.launcher.permission.WRITE_SETTINGS","0","1"
"com.huawei.android.launcher.permission.READ_SETTINGS","0","1"
"android.permission.MODIFY_AUDIO_SETTINGS","0","1"
"android.permission.READ_EXTERNAL_STORAGE","0","1"
"telecom.mdesk.permission.READ_SETTINGS","0","1"
"com.asus.launcher.permission.READ_SETTINGS","0","1"
"com.android.launcher.permission.WRITE_SETTINGS","0","1"
"com.qihoo360.launcher.permission.READ_SETTINGS","0","1"
"com.alphalp.launcher.permission.READ_SETTINGS","0","1"
